"","shape.trait1","resid.trait1","trait1","shape.trait2","resid.trait2","trait2","shape.trait3","resid.trait3","trait3","shape.trait4","resid.trait4","trait4","shape.trait5","resid.trait5","trait5","shape.trait6","resid.trait6","trait6"
"Laura_Leighton_U216_vid03_clip04_2secs",-0.266390077827194,-0.677881582622035,-0.936046190425837,-0.00975061781520171,-0.237508635138099,-0.24562143701214,0.0919283223197784,-0.0319561245697659,0.0670227378796449,0.0683844093691375,-0.905469513230726,-0.795587306642192,0.409277588220905,-1.12275488590491,-1.05439198584343,0.599139326152264,0.619753009787547,1.20929937926272
"Laura_Leighton_vid03_clip06_2secs",-0.893119295923328,0.490707998970429,-0.383967438489496,-0.280149849431112,-0.725733359623927,-0.992946148492665,-0.0114030042732366,-0.380287617047092,-0.386250989916771,0.239236131294579,-1.01191454992109,-0.623684588749691,0.296178510687075,-1.19931414966002,-1.15016167945084,0.6693424686033,0.66822932527749,1.32784685830701
"Laura_Pausini_vid03_clip02_2secs",0.604042167278684,-0.0241109911872374,0.573964847592628,-0.108920806672462,-0.0189467156385208,-0.122085655307496,-0.0966073213850731,-0.615999469840771,-0.70849547314662,0.27114949419402,0.109397064702023,0.549619553687237,-0.389155403816247,-0.115527283620076,-0.182782120853637,0.401401829509008,0.561288218879318,0.95346882972365
"Laura_Romero_vid01_clip02_2secs",-0.0547720133936012,1.19773039011471,1.14773355988876,-0.163326996303548,-0.450958872469124,-0.606230515850324,-0.829950432279154,-0.0776960863089792,-0.914967830433413,0.144512512967021,-1.17261795792855,-0.938709569699489,1.06870530873918,0.825024173672068,1.0053940877951,0.625311630187884,-0.757956695519153,-0.142287224817377
"Laura_Ziskin_vid02_clip05_2secs",-0.156159591514413,0.330704121258584,0.180972767574532,-0.176146515994256,0.429900003518882,0.262344533126448,0.0468845024079774,0.499995226256475,0.553228047261234,0.0836023741730598,-1.98061860927534,-1.84594363920303,-0.473937045387126,-0.624064047551806,-0.705719460048002,-0.0160234270561873,0.0147997730979912,-0.0096601310445569
"Lauren_Koslow_U218_vid05_clip01_2secs",0.529045941422088,0.766247842170102,1.29055021692609,-0.238944757951083,-0.107889051369043,-0.335618596876513,0.0712801123380143,0.236643447496677,0.314652199697152,-0.0100601799385355,-0.341478845654322,-0.359396786742931,0.32400378436079,0.0147049517444898,0.0685836803784534,-0.136854205439898,1.75786752284485,1.61280399699933
"Lauren_Koslow_vid01_clip01_2secs",-0.087043404622736,0.629710605540252,0.547968546902469,-0.0832636924837025,-0.107162419306422,-0.185716385442366,-0.131662524526363,-0.798452598455736,-0.926550306476953,-0.0161500244307046,0.294478165360074,0.266638787594966,-0.282159825272465,-1.37609902815318,-1.42518014460191,0.675857282510426,-0.343261684398075,0.322858414967858
"Lea_Drucker",0.532571145091481,0.766088773618627,1.29385887602505,-0.18926813616441,0.520981114076374,0.340852340146356,-0.666118106772251,1.1593169437279,0.488431628802581,0.070649858901742,-1.29865168517029,-1.18507865952875,0.537610561160668,0.327568439605514,0.41772932094283,0.0267218300158034,0.548913322718738,0.567118316398297
"Leah_Remini_vid02_clip04_2secs",0.341889231314618,0.700546341226403,1.04074346718838,-0.227071180057075,0.126666437599124,-0.0896856943723203,-0.259537666159741,0.480703346117774,0.222736955991986,0.0631441813630687,2.34956862332953,2.450913569172,-0.08291788173418,-0.975325515725463,-0.990564416451134,0.411278583421097,0.533825149274289,0.935863946156984
"Leandrinho_Barbosa_vid06_clip08_2secs",-0.330982727342906,1.08643718909595,0.76473307045908,-0.575723213185348,-0.314149626841546,-0.864584576686998,-0.0704872566937264,1.68484191252907,1.61887317898513,-0.0383929975342059,0.413502004155456,0.349424878541905,-0.303823033203324,0.862551067133,0.809790349175521,-0.172127725597591,-0.207824368083623,-0.388095101381876
"Lecy_Goranson_U095_vid05_clip01_2secs",-0.015311761614299,-0.264837094956514,-0.276017045642686,1.06150790711713,-0.0243663370928927,0.994014421015482,-0.185106251379996,1.47397091349126,1.29159630470118,-0.0725373705603028,0.840711937617063,0.721007573036607,-0.531933508146514,1.29375749814567,1.2022511036272,-1.05958197515144,0.14928006692229,-0.916776540004963
"Lena_Olin_U219_vid01_clip11_2secs",-0.326489891998418,-0.883692271322161,-1.20097680720182,-0.158394281306481,0.0401341804383638,-0.110410872619517,0.363563049961501,0.616837778510065,0.991686083933814,0.0441604213308596,-1.1199824272383,-1.04956539314852,-0.193919828756215,0.241602105790994,0.207508983057207,-0.0937684473542666,0.978664533394171,0.876605766257098
"Lene_Espersen_vid01_clip09_2secs",0.619989405436781,0.229385284465869,0.843148352664267,-0.276171589869202,0.638520191400326,0.375119421502916,-0.0258721968845765,0.682474497560673,0.661816361099339,0.144225256964059,-0.90218875998829,-0.668748362731244,-0.264633013264936,0.656609986252533,0.610505884293638,0.454315062249192,-0.230905894679302,0.214088474297194
"Lennart_Johansson_U098_vid01_clip01_2secs",0.725408934904953,0.0834317371293085,0.800895541942179,0.47863309601206,0.16914153350203,0.62900422528919,0.150323684258295,0.385182341956182,0.543466934972972,-0.0735636313791996,-0.376055092378889,-0.497431417834758,0.138203889784464,0.623231796415311,0.645551506893214,-0.522243351621817,-0.658231348186802,-1.18795950514937
"Lennart_Johansson_U220_vid03_clip03_2secs",0.711369354465522,0.746724890314551,1.45037802038175,0.486523465961162,-1.30059371886848,-0.833170374120225,0.209815723349845,-0.107035911089607,0.111668186561511,-0.0488936992905133,-0.436164698675163,-0.51734932968856,-1.80899171945066,1.72445920832391,1.41603824897861,0.491040748564287,-0.20797344766929,0.273677564907251
"Leonid_Kuchma_U221_vid02_clip02_2secs",0.77688440907469,0.396444609985408,1.16454461679909,-0.160951454794597,1.50191709212366,1.34892172286645,-0.51581999376742,0.768673632700142,0.250429539590261,0.182944848010947,-1.96352580254994,-1.66700432478162,0.21767760617607,-0.126261385256824,-0.0904426764923426,0.301102935841346,0.272114740503696,0.564185015298484
"Lesley_Anne_Down_vid01_clip01_2secs",-0.222400011855959,0.0689705790188442,-0.145921190555173,-0.0380679405100479,0.0813017645711432,0.046054943498478,-0.0238218634091438,-0.498962516250482,-0.517538355066408,-0.00446818339237935,0.507731028667387,0.498923441660764,1.17761439711633,0.386389009711159,0.585257663595548,0.316437538572869,0.729115804857195,1.03649185398809
"Leszek_Miller_vid01_clip02_2secs",1.11053937696459,0.712338193267988,1.8086531534192,0.322784410893614,0.433957958614769,0.744484455746286,-0.783144500990501,0.889241578632487,0.0995054581913652,-0.0962352925101263,-0.706887851358251,-0.865200333484586,-0.273035219345591,1.12778906457678,1.08025780694132,-0.796573930545858,-0.103126189874503,-0.906669196039202
"Leticia_Dolera_vid05_clip01_2secs",0.583525195695078,0.876676069828848,1.45456945212222,0.027257131254998,-1.38308002173619,-1.35573152719496,0.140054607988203,0.990607686547936,1.13846311104461,0.0818652055642754,1.11697880850433,1.24882362283611,-0.577270512722203,-0.897085444516307,-0.996292550350073,0.436331624135861,-1.45274943155896,-1.02570469260348
"Lexi_Ainsworth_vid01_clip03_2secs",-0.639049020601309,0.160449415712415,-0.464298187354267,0.305459599950964,0.235448285250292,0.529373927922643,0.433949470321175,0.59804158980053,1.04437362172037,0.0519867959057281,0.221718769934447,0.304886356169026,0.0855196600678655,-1.8994816905525,-1.88611065340919,0.675130109261,0.215481775207924,0.880876068378951
"Liev_Schreiber_vid03_clip01_2secs",0.305113792495165,0.156298790489774,0.460320075844822,-0.0705782971904401,0.699012398508378,0.632613739678098,-0.194954407047872,0.231259606226263,0.0388833115618997,-0.0562842969217216,2.36091980248202,2.26769457724757,0.129977741690463,-0.501216965633105,-0.480294506524181,-0.16076097309968,0.705683377006131,0.536758027198631
"Li_Ka_shing_U222_vid01_clip01_2secs",-0.417199132085064,0.297187018529834,-0.109327805724087,-0.163497372874955,0.212249231809404,0.0568143314279093,0.10768636135114,-0.288961176643905,-0.173978611399602,0.0530371255539585,-0.34315593517229,-0.258277175670846,0.0932379217455431,0.55015602480153,0.56483804632928,0.541982211160759,0.776997735433844,1.30949444284213
"Lili_Taylor_vid01_clip01_2secs",-0.740414180179924,0.0534112476270462,-0.671048825874438,-0.051402913683126,0.430537648204504,0.382513086030019,0.141317755288952,1.4263334318606,1.5754716957986,0.137731241929095,0.926141496694344,1.14900199178337,0.509120104362395,-0.923031085279863,-0.83770944696484,-0.000410053036739084,-0.301348317826385,-0.31022420042296
"Lily-Rose_Depp",0.112103020656847,0.318488650769543,0.432646072046121,0.0331331026436325,0.131797615892183,0.16477654104254,0.0504143088259068,0.854350857595363,0.911168513789552,-0.0123275871074669,2.04327839677377,2.02166644729541,-0.688532459989265,-1.13950306155016,-1.25760855170157,0.318952973553117,0.570686820969153,0.88057357617043
"Linda_Dano_U223_vid04_clip09_2secs",-0.304354805144642,-1.52296166907864,-1.81847201545715,-0.174470296847264,-1.58907969730627,-1.7550289931671,0.0379792278868455,-1.87850122487166,-1.83431250932059,-0.0306185939619691,1.33391309374641,1.28250185029762,-0.112308362497902,0.17696204105579,0.156731023848285,-0.287006064109273,-0.143937460776463,-0.438870566237309
"Linda_Franklin_U101_vid04_clip01_2secs",-0.215293895764258,0.598011522826639,0.390110009013532,0.0587444174556757,-0.171962065699264,-0.114442052561854,0.0599733341464285,-0.602111060104589,-0.535585355850992,0.0211810870025224,-0.704904621502547,-0.671924998285879,-0.208344095993569,-0.547347916118136,-0.583891070982831,-0.131882160800947,0.866677834792028,0.726577006354796
"Linda_Gray_vid03_clip07_2secs",-0.354129606197325,-0.229434446558203,-0.573908050124844,-0.471770405672563,0.171733964078151,-0.27909208187484,0.144261765900184,-0.121546732435634,0.0305814384795833,0.0860676761900151,-0.698415670545182,-0.559724286280178,0.364285240685167,-0.655230368969313,-0.594509638544162,0.403803682096595,-0.0196952915294547,0.374882656522619
"Lindsey_Graham_vid04_clip01_2secs",0.632829794601948,0.397464105723533,1.02385820938151,0.416368311438009,-0.148607068598513,0.251592713730828,-0.142939405021512,-0.861145522852372,-1.00069591502666,-0.0137929630615377,-0.246843529291412,-0.270842836074923,0.153966831472656,1.84389618106244,1.86889330405484,-0.323897240963487,-0.366453902736878,-0.698208831221772
"Lisa_Ling_vid05_clip03_2secs",-0.410186811634751,0.620690366159762,0.221073531298725,0.206009276297469,1.21075531273644,1.40938638888487,0.0325179633299273,0.81621702597705,0.854859337265547,0.209340519505942,1.16995165361801,1.50947636137159,-0.984853809335312,0.279497406193465,0.111060289830085,0.535773044665984,0.165452760751458,0.691751974631664
"Lisa_LoCicero_vid05_clip09_2secs",-0.0654539842982377,-0.336203326310151,-0.396707965258959,0.438711809282354,-0.341450999509412,0.0801586069761937,-0.333702066731016,0.0291804773217853,-0.304106517248619,0.0741615093271227,-0.122465931382506,-0.00317180442709555,-0.605061458999952,0.369573019072543,0.265645485489593,0.220459571243562,1.1552008820024,1.36677939826593
"Lisa_Mazzone",-0.873737298012871,0.124843683197556,-0.730765766484637,-0.0335179744722843,0.610942613846437,0.580055628170365,0.241169112213718,1.51438571575506,1.76493199351447,0.106956164012476,0.254040040957768,0.426762476338258,-0.144215356100835,0.307051631938421,0.281401056271442,0.307630231994904,0.429207154372706,0.727792454284248
"Lisa_Murkowski_vid04_clip02_2secs",0.886354673367694,-0.0132339575250826,0.862551476285244,0.122876100707001,-0.0241378649875268,0.0948339436933317,0.158447586481435,-0.845193390439587,-0.678658245659653,0.0378915171311585,-0.844850766593259,-0.784646889198753,0.0612990454287629,-0.43665143210468,-0.427394384470827,-0.10642919687,0.33294663868639,0.218250923699633
