"","age.raw","age.pred","age.resid","makeup.raw","makeup.pred","makeup.resid","trait01.raw","trait01.pred","trait01.resid","trait02.raw","trait02.pred","trait02.resid","trait03.raw","trait03.pred","trait03.resid","trait04.raw","trait04.pred","trait04.resid","trait05.raw","trait05.pred","trait05.resid","glasses.raw","glasses.pred","glasses.resid","glasses.probs","glasses.resid.probs","gender.raw","gender.pred","gender.resid","gender.probs","gender.resid.probs"
"Cathy_Freeman_U006_vid01_clip06_2secs",1.66666666666667,2.01226758137857,-0.340804193792945,0.833333333333333,0.524534613676169,0.319045020069034,0.832822536526011,0.334057703430632,0.48455555284481,-0.272474514644393,-0.199054614522574,-0.0884552416511686,1.26503800427391,0.730224476659186,0.833862969092355,0.805503971876954,-0.0226328703945239,0.880084982114176,-1.36647291608444,-0.151856410860161,-1.21768231554358,0,0,-1.02849740932747,0.999966966766847,-1.01864676039526,0,0,-1.05665024640851,0.743132968456779,-1.09650942038089
"Cathy_Freeman_U131_vid04_clip02_2secs",2,1.89425906334918,0.115069827579559,0.666666666666667,0.621554959193516,0.0485781469987538,0.140589169342558,0.32678396514833,-0.200205658676569,0.985813385196858,0.0345355957503596,0.954158976322081,-0.369319838096183,0.35311315744607,-0.577259361839813,0.0400626031418571,-0.00992937166827483,0.0733221901977729,0.573354862072459,-0.19282389413926,0.760087513918786,0,0,-1.02849740932747,0.984467617565258,-1.02101531532783,0,0,-1.05665024640851,0.802811408935643,-1.05456913592003
"Cathy_Freeman_U132_vid01_clip06_2secs",2,2.0014889910782,0.00372168643069004,0.2,0.215702463862498,0.0161252790991625,1.52398609025734,0.781768045121655,0.715795854625249,-0.630192436445718,-0.47580984181897,-0.190645250799445,0.0976086325056064,0.603377766088212,-0.25847799014138,1.48972721580946,-0.0329345467970815,1.59781709941142,-0.380986061187879,0.00877765950059835,-0.380966770261307,0,0,-1.02849740932747,0.99961033440368,-1.0186981367606,1,1,1.06356968216696,0.17114423173475,1.04386197550398
"Cathy_Freeman_U133_vid01_clip08_2secs",1,1.39915660253311,-0.370813079761227,0.166666666666667,0.202888019711746,-0.00349812627315553,1.04803901296666,1.63773335509217,-0.639466065900565,-0.219624365988434,-0.447307373217492,0.193606509832931,1.65896793224987,0.475174463147043,1.37877277305675,1.08893233777527,-0.039744708730974,1.21917403870469,-0.882798023551108,-0.145783643848757,-0.739631718648399,0,0,-1.02849740932747,0.999890606567052,-1.0186577489356,0,1,-16.7307692269658,0.22491132012835,-14.64008396111
"Cathy_Freeman_vid01_clip01_2secs",3.33333333333333,2.2367150899009,1.09279495722068,0.5,0.727658894533289,-0.231607084560418,-0.223653625502693,0.272607134754945,-0.50879375517198,-0.0753790514265864,0.0371909077385577,-0.109485108049502,1.28503660450984,1.30375457432899,0.514353635847223,1.48681752129789,-0.0424749171026823,1.62593993280411,-1.31765140884096,-0.34294181285581,-0.991886985503845,0,0,-1.02849740932747,0.999223488403809,-1.01875402575798,0,0,-1.05665024640851,0.839893097935815,-1.03828994322563
"Cauet_Cartonne",3.33333333333333,2.4444536578713,0.877078096468079,0,-0.0139772428738102,0.0618551910967203,-0.202959830705772,-0.761383335642297,0.574096320003746,-0.765260423686019,-0.0601054507135123,-0.709532818893124,-0.555301634899171,-0.0192369865179012,-0.54282408127895,-0.0758840762992058,0.017807839890523,-0.132846961129892,-0.992044537536174,-0.593838285395011,-0.433912244086355,0,0,-1.02849740932747,0.995690349657329,-1.01927226391495,1,1,1.06356968216696,0.0302197998561299,1.01141177220606
"Cecilia_Hornus",3.33333333333333,2.85401622978075,0.451786090475935,1.16666666666667,1.0318215500715,0.109641792087218,0.143812777715406,0.83205444244915,-0.716035597642474,1.2263883760741,0.166783877779983,1.07262921857685,0.570834416339384,0.187137620573757,0.461146077251752,-0.849160465963938,-0.0227139179534842,-0.774315827528392,0.524786832536962,-0.400283642631275,0.903658414848617,0,0,-1.02849740932747,0.999537729573177,-1.01870861352352,0,0,-1.05665024640851,0.979310254607097,-1.01010656880574
"Cedric_Jimenez",2.16666666666667,2.72209066715292,-0.57788835321964,0.166666666666667,0.226157756703251,-0.028393971467235,-0.714266194211581,0.275255480259249,-1.00212691253653,0.546782222177049,0.169266380703948,0.390730971422836,-0.779235890377754,0.312283310845861,-0.963005702889305,-0.400050356444689,-0.0371636694693514,-0.278204154887157,-0.299357947993043,0.0898195893425038,-0.374395673359293,0,0,-1.02849740932747,0.96193809687299,-1.0250048299775,1,1,1.06356968216696,0.183198402397484,1.04921577536849
"Cedric_Villani",2,1.51684750686901,0.506976043989287,0.166666666666667,0.597674362761792,-0.425872461010974,-0.319673972876919,-0.130089361198136,-0.19113261091833,-1.81804669428866,-0.0197815010628222,-1.79955016471276,-1.13094357263709,-0.325626617747639,-0.937095048318976,2.60895066017543,0.0237739080652941,2.53258159181289,-2.13266397178865,0.500633070020694,-2.58817676941349,0,0,-1.02849740932747,0.999896084237895,-1.01865696046115,1,0,18.6521738809219,0.724386877883306,9.66258465376954
"Charles_Rogers_U007_vid06_clip06_2secs",2.2,1.73052002431292,0.485097337774889,0.2,0.454079411291875,-0.238909643865616,1.45927699783692,0.988077803739744,0.439149162696983,-1.27353363425029,-0.282753642345215,-1.01223510593986,0.146468252706809,-0.402243133537985,0.385670830896177,-0.545205003907599,-0.0122509643123424,-0.504393834868847,0.0840683032040142,0.573560485424671,-0.438986249865778,0,0,-1.02849740932747,0.999835999429172,-1.01866561109371,1,1,1.06356968216696,0.00668157890099603,1.00911352515382
"Charlie_Clausen_01",2.5,1.35705842379092,1.17290189839806,0,-0.101480179573018,0.155472904390436,0.537276565071596,0.388093738848532,0.133499518705524,-0.543822173717254,0.0918480029033984,-0.628393089037105,-0.148020320086712,-0.304479313019172,0.0333098067554475,-1.12578368919763,0.0136923010257324,-1.16935971685489,0.317039779990428,0.0117513890644379,0.314304950071669,0,0,-1.02849740932747,0.962556925896373,-1.02488573323384,1,1,1.06356968216696,0.00195606806000068,1.00871121882591
"Charlie_Clausen_02",2.2,2.84933080455609,-0.676681871777637,0.4,-0.224856960798787,0.687471355729269,-0.408471114546176,0.457810080187272,-0.883866266273683,0.440832796138785,-0.0620338576439989,0.498340897735685,-0.69446994050955,-0.078467380707205,-0.64693025359906,-0.722086707912278,-0.000988401613536397,-0.717909944041115,0.665348930382396,0.0557382153985536,0.621875683359432,0,0,-1.02849740932747,0.99977313809739,-1.01867466576595,1,1,1.06356968216696,0.000618830991410047,1.00860063170455
"Charlie_Coles_U135_vid04_clip02_2secs",3.2,2.98203773004677,0.185514533797583,0.4,0.298438964228964,0.127607084597203,-0.288037896232307,-0.0957611312763037,-0.194761190166484,0.294268328215846,0.0482452361613529,0.249955817697723,-1.20302855602077,-0.821106880395033,-0.715874622386685,1.0760974755408,0.0115114938526754,1.03961508862116,0.33982995089151,0.514043690138746,-0.128103098011407,0,0,-1.02849740932747,0.999907808104209,-1.01865527300019,1,1,1.06356968216696,0.0174543778108816,1.01010149768031
"Charlie_Coles_vid02_clip03_2secs",5.2,4.56004202384233,0.546906278058547,0,0.162467678886097,-0.126919845725564,0.769060682849835,0.432119730656849,0.320056677360226,0.300167030798486,0.534064210628235,-0.192701807581934,-1.25771530282009,-1.03164223294137,-0.645932473931645,-0.128819943165488,-0.00446095252726472,-0.113347807136078,-0.773127179323276,-0.13687550645511,-0.63821114949173,0,0,-1.02849740932747,0.999931546055617,-1.01865185677331,1,1,1.06356968216696,0.0928067554880043,1.02075123609474
"Charlie_Deane_vid01_clip03_2secs",3.8,2.48692562741504,1.2996416385707,0.6,0.360313899068055,0.261408278838884,0.312995658629409,0.503316699286629,-0.209147468948767,-0.24871441963182,0.104254941975367,-0.344740653336962,0.236550925714508,-0.23680594195931,0.377820999119928,-0.883636706780984,-0.0343755887324379,-0.770859460672364,-1.01809529514651,-0.19759935720951,-0.826939846234907,0,0,-1.02849740932747,0.999994630571284,-1.01864278105956,1,1,1.06356968216696,0.327406381157425,1.19519279592459
"Charlie_Hunnam_U136_vid01_clip02_2secs",2.6,3.24685295805613,-0.689471041696529,0,0.237287356075522,-0.206967982988953,-1.23485163599399,-0.0323796786864424,-1.2066853396596,0.0696743094950736,0.700353228188239,-0.57672906541183,-0.329294757684873,-0.454802960997028,-0.0589787671789747,-0.931405029728009,0.0621126538539126,-1.13248080866774,-0.665120470140038,-0.0394478524316231,-0.620437101718179,0,0,-1.02849740932747,0.991199702089942,-1.0199516682194,1,1,1.06356968216696,0.0247200384094077,1.01082762078946
"Charlie_Hunnam_vid04_clip02_2secs",1.4,1.90790767244231,-0.499102962461179,0,0.552453541756578,-0.544158238813018,0.950659487711854,0.423658499246128,0.510347524159961,-0.624028143263017,-0.151228062945822,-0.484167092729354,0.249678069081777,0.0974339567147569,0.19309087615227,-0.804728763197161,0.0223687197036062,-0.876527092096974,-0.00504811214175785,0.104782782707937,-0.0939440051307785,0,0,-1.02849740932747,0.999818711481197,-1.01866810084663,1,1,1.06356968216696,0.0969772332002432,1.02159476370587
"Charlotte_Casiraghi_vid01_clip02_2secs",1.2,2.1189454155483,-0.918245704648679,1,0.936836012343234,0.0445983300069503,-0.922203212779051,-0.755455921456044,-0.151236167802281,0.376724333597331,0.146719374155286,0.241490718615483,0.829668358457231,-0.200693915790551,0.94956149030687,-0.262813031988935,-0.00178033257240255,-0.256060307353981,1.19706472499239,0.224363287166685,0.997419299150767,0,0,-1.02849740932747,0.999516497685661,-1.01871167836068,0,0,-1.05665024640851,0.936869019525227,-1.01516017991364
"Charlotte_Church_U137_vid04_clip01_2secs",2.8,3.54182724767575,-0.795773951075106,0.2,0.0319119303630521,0.212759245001313,0.911539753261688,0.720493340003388,0.166295710772873,0.5421607016271,0.0426817559166475,0.502984948625371,-0.961491845519616,-1.46988949598098,-0.0902833592283185,-0.698445139082886,0.0194773834687318,-0.760838647256121,0.152195756129867,-0.390325058455542,0.521844191655784,0,0,-1.02849740932747,0.991436295048143,-1.01991528288685,1,1,1.06356968216696,0.00799385436536926,1.00922850594841
"Charlotte_Church_vid05_clip06_2secs",1.2,1.08118421591875,0.159371178831693,1.8,1.64854312998726,0.0831565384276497,0.639733646474458,-0.371155144672655,1.01591672841415,-0.655656487155946,-0.760977526059665,0.0471858269038858,-0.422495587362086,-0.335108060047285,-0.223034410988475,-0.941740194124538,0.0834300980208413,-1.21215648708702,0.912659960710292,0.622472791752165,0.344305255236628,0,0,-1.02849740932747,0.999999929651377,-1.01864201890345,0,0,-1.05665024640851,0.983689514980281,-1.00969243627549
"Cheryl_James_vid02_clip09_2secs",2,1.7238839202425,0.291988304395499,1.2,0.846790338062448,0.340936469458608,-1.19948304526599,-0.105007279781936,-1.09670796872995,1.08599741572715,0.0349172271563786,1.05399064683542,-0.513770428024154,0.0939563418765557,-0.568299005665714,0.695627003166198,0.027347497850534,0.607633907519965,0.414678539723212,0.389071283327105,0.0624887362305775,0,0,-1.02849740932747,0.99981136936955,-1.01866915833366,0,0,-1.05665024640851,0.927858354818484,-1.01652312304052
"Cheryl_Tiegs_vid04_clip01_2secs",2.8,2.06093356677958,0.741994115164778,1.6,1.33154751010346,0.222304070808859,-0.158584514519126,-0.435763637327126,0.28396948914878,-0.0551440306431713,-0.37186269015462,0.288428820749336,0.905786551749785,0.252361233511196,0.757488322557819,0.203138379678108,0.0209300263543202,0.136019773899858,1.03405165867323,0.797697843694276,0.303412200057754,0,0,-1.02849740932747,0.999996131886341,-1.01864256512525,0,0,-1.05665024640851,0.987698216132541,-1.00932824031881
"Chris_Cornell_vid03_clip08_2secs",2.6,3.42427316833002,-0.873705154640855,0.2,-0.0940855735446702,0.347561557260892,0.817858733405997,1.46017209955503,-0.687241467881957,-0.298431878785832,-0.143398907056517,-0.165799482546336,-0.561472288661777,-0.197193332457967,-0.443651368572345,1.43066054439923,0.0228380536621895,1.3573355851172,-0.594879098599653,-0.0911778533970955,-0.502285968738655,0,0,-1.02849740932747,0.973958135558106,-1.0227902586041,1,1,1.06356968216696,0.00147686242503444,1.00867142684174
"Chris_Hernandez_U008_vid02_clip08_2secs",1.4,2.88408815089276,-1.51277408957373,0.2,0.775981340413295,-0.583306342376144,0.0231068479679082,0.46351853237602,-0.458152474518618,-1.76824178184229,-0.20123475266199,-1.5822095887915,0.672502967163767,0.574373024388769,0.333586044861258,1.19994939717295,0.0218719650892113,1.12976689144761,-1.49062137362339,-0.417465090275294,-1.09583718658641,0,0,-1.02849740932747,0.996968048234438,-1.01908321944143,1,1,1.06356968216696,0.196761224411709,1.05602479728599
"Christian_Gimenez_U009_vid03_clip02_2secs",2.2,1.99229302842059,0.213270824154505,0,0.389132619130936,-0.369424316890021,1.36722130369838,0.113981040239676,1.24503436594817,-0.483616751732049,0.0647286717859847,-0.543148407122915,0.964133913698724,-0.155359612967802,1.05719086811027,-1.54656483717209,-0.00913367654571013,-1.51589345479831,-0.236049132655099,0.396087035778079,-0.594736578134375,1,0,36.0909090896266,0.577670135882645,3.06270879431738,1,1,1.06356968216696,0.114464023561605,1.02552149239197
"Christian_Kreiss",4.4,3.01323233719459,1.3531218837852,0.4,0.178249398234737,0.256195595504236,-1.2049755125818,-0.394275215932794,-0.8050416762612,0.330201884494606,0.111095391058042,0.227859868815694,-2.26628928954915,-0.346744097253742,-2.05994002314866,-1.35483783651413,-0.0221595375962867,-1.28179646392186,-0.629506706733893,0.00207943523188208,-0.623283852675855,0,0,-1.02849740932747,0.999435036616748,-1.01872344197982,1,1,1.06356968216696,0.0593942765990814,1.01508016875292
"Christopher_McDougall",3.4,2.54307224419179,0.841338685819603,0.2,0.451079703703675,-0.235700314264228,-0.868070879374045,0.298670381208004,-1.17998522430897,0.511584216077826,-0.276240821423848,0.766869461272421,-0.903210041719367,-0.52453590934066,-0.591614806612572,-0.96297052202572,0.00484088772814381,-0.977755033069799,-0.763853454955941,-0.212686742469621,-0.558724818047782,0,0,-1.02849740932747,0.99998895081697,-1.01864359800187,1,1,1.06356968216696,0.0754942249784447,1.01758771479464
"Chris_Van_Tongelen",3.6,3.00269015594809,0.564068942225994,0,0.188076512334904,-0.154318245345431,-0.549440076249676,0.187192482053869,-0.746835561276277,0.521893432626122,0.470086269383371,0.0880953837727635,-0.480190720575832,0.551833170940573,-0.805764909696151,-0.591126548420874,-0.0281926105852272,-0.498461041766656,-0.776674851032231,-0.586346020038324,-0.225481522190535,0,0,-1.02849740932747,0.983583353479962,-1.02115917590072,1,1,1.06356968216696,0.131765930202578,1.03010901460068
"Claire_Tomalin_U010_vid05_clip01_2secs",2.4,2.74067075957203,-0.363848689079767,1.2,0.999504182837281,0.177550856639048,-1.75356793452257,-0.795926718775284,-0.941026105631262,-1.04722433047619,0.0895649843572948,-1.12968733632914,0.490538086639838,0.745285442804427,0.0504475341855652,-0.426300424880839,-0.016898841283415,-0.370370830961271,0.373607342155987,-0.143192467262401,0.514373827809093,0,0,-1.02849740932747,0.999991773000494,-1.01864319207119,0,0,-1.05665024640851,0.933199220950001,-1.01570114706755
"Conrad_Sewell",2.2,2.50239118722512,-0.31641788299338,0.6,0.356777921594765,0.265191353302378,-0.583947416127509,-0.29062189915727,-0.290494413702396,-0.5642489822069,-0.616229915860861,0.00494796205471106,0.635067840739394,-0.530723942724824,0.950326155491189,0.808402316834133,-0.0303042562833886,0.907936498597706,-0.455407415068088,-0.0318920364217445,-0.41772186871766,0,0,-1.02849740932747,0.999684936187578,-1.01868737795163,0,1,-16.7307692269658,0.0797729696768419,-55.5804196774508
"Cyprien",1.4,2.38481615393743,-0.994327327871633,0,0.053547289008841,-0.0103880101550562,0.144663521453377,0.266458815063703,-0.134160570985791,-0.15144741940108,-0.367092062837284,0.187720715042255,0.815297868222363,-0.146406121529651,0.903054697343257,-0.813934790755965,-0.0143044452805823,-0.766444142472013,0.673649597199612,-0.0331666439539046,0.71251562183449,1,1,1.11111111111111,0.033217598421001,1.03091584770029,1,1,1.06356968216696,0.00208294984157059,1.00872178529794
"Dan_Carter",2.4,2.21384407173233,0.183211013756264,0,0.0413265309250668,0.00268674447233858,-1.30326370577957,-0.287700701703689,-1.01281158697793,0.0223817375441145,-0.364208796375669,0.358887754029439,-0.896136265426943,-0.411520568528679,-0.651441799724622,-0.553706787155561,-0.0128218114600177,-0.511038789768238,0.396163476593457,-0.294922570535061,0.677454859119871,0,0,-1.02849740932747,0.999488512217004,-1.01871571884886,1,1,1.06356968216696,0.0341187214507447,1.01184488411144
"Dan_Ewing",1.8,1.87657051860903,-0.0665622911940216,0,0.465691278736373,-0.451332958079177,-0.808186238062083,-0.321560659156603,-0.482950509652853,-0.952696867774871,-0.643146918914036,-0.358647472948026,-1.97150533998418,-1.63011868306234,-1.00544728884815,-0.836778608672604,0.00381731340464548,-0.84823367885238,0.69298354233846,-0.0115109524443027,0.711793139471682,0,0,-1.02849740932747,0.99995575475575,-1.01864837344337,1,1,1.06356968216696,0.016137140438153,1.00997516711485
"Dannii_Minogue",2.6,1.54844213137238,1.07416801377559,1.4,1.61838623989565,-0.28457918340153,0.357897613676827,-0.00698050891724564,0.359971886510091,0.695123024578798,0.203836504702662,0.507153201908731,-0.264626065239737,0.832189022303242,-0.756160220754466,0.197465114295802,0.021026997378228,0.130031085121087,1.45282739981627,0.348129837696591,1.13855553285027,0,0,-1.02849740932747,0.999903661130909,-1.01865586987248,0,0,-1.05665024640851,0.992764890757572,-1.00888743972549
"Darcy_Regier_vid04_clip01_2secs",0.8,1.38512371767918,-0.556241255676906,0,0.229387025010067,-0.19851557034418,0.867416858814598,0.780708183517424,0.0603153963249709,-1.31570698586372,0.352091091516891,-1.64056016744975,-0.141858164712116,0.413807969695819,-0.385726701359612,-2.42866000470461,-0.0071954417140948,-2.40429323363735,0.706126327018564,-0.157710049135877,0.860338277029879,0,0,-1.02849740932747,0.997944854682097,-1.01893994577982,1,1,1.06356968216696,0.118060059845221,1.02641356566891
"Darrell_Issa_vid01_clip04_2secs",3.6,2.3944017256911,1.19571896219659,0.2,-0.114460627119044,0.369360436199399,0.714552351210318,0.198844403624007,0.505187096533605,1.35054280421426,0.29025234595072,1.0827852942438,-2.09990663799873,0.0668943319108555,-2.13841553835286,0.349811784295027,-0.0235144932810369,0.4272605015447,-0.322847639014646,-0.6908379094984,0.325120895760229,0,0,-1.02849740932747,0.910334549590471,-1.03723300483739,1,1,1.06356968216696,0.0167141529874685,1.01003031027335
"Darryl_McDaniels_vid03_clip16_2secs",2.6,1.37680899281944,1.25239279991656,0,0.19559914686648,-0.162366567714444,-2.01479033129987,-0.760565191852825,-1.23857464219505,0.141766584432344,0.0194837377950968,0.124009545744326,0.83337530394148,1.98958300464293,-0.343291926130374,0.889061926006778,0.0273633488148862,0.801017270989388,-0.209406753194204,0.0965042975307598,-0.290635523768502,0,0,-1.02849740932747,0.999319207495505,-1.0187401813511,1,1,1.06356968216696,0.142280305870531,1.03329075490913
"Dave_Matthews_vid01_clip01_2secs",1.4,2.81384790785356,-1.43983623852879,0,0.0403301798024151,0.00375272142418556,1.11242800845026,0.53362187346455,0.559153024042052,-0.381557105656134,-0.494816578515164,0.0755389870217049,1.16066083705445,0.124472797723405,1.08806768197602,-0.908716812378456,-0.0292763090493479,-0.812526295504468,0.124421616234987,-0.0355603655385151,0.165504587089274,0,0,-1.02849740932747,0.999253548254486,-1.01874967692633,1,1,1.06356968216696,0.0141703155835986,1.00978947205134
"Dave_McGinnis_U011_vid02_clip02_2secs",4.8,3.78571890108066,0.950967627292921,0.6,0.156046656891544,0.47994988252373,0.507369053494051,0.53963345220389,-0.052081497090964,0.75083876492021,0.563309162040144,0.230968082842285,-1.50332158467176,-1.0230365339539,-0.896633001213966,0.0603437651187175,-0.0241525622234062,0.13986796703247,-1.33856017947453,-0.900276675581958,-0.496619846286804,0,0,-1.02849740932747,0.999999600559199,-1.01864206623522,1,1,1.06356968216696,0.0410448354088643,1.01265520574962
"Dave_McGinnis_U012_vid01_clip02_2secs",1.2,1.05862294631555,0.182798924102801,1.8,1.36124696481402,0.390529193976655,-0.243563663630298,-0.40771545833532,0.1701770460572,-1.5686459911986,-0.0868716354770659,-1.48820518626444,-0.582558581804864,-0.433471936516329,-0.324869743858002,-1.94633927503593,0.0262971608658159,-2.03091587732362,0.817366986038883,1.0504588551039,-0.147367186122673,0,0,-1.02849740932747,0.99999640085092,-1.01864252644031,0,0,-1.05665024640851,0.944871899113798,-1.01404423725605
"Dave_McGinnis_U138_vid02_clip01_2secs",2,2.45887816763126,-0.471233726385581,0,0.19262634245207,-0.159186021302576,-0.0885752032358186,0.247265919830702,-0.347682845175824,0.603633290880727,0.351995859849313,0.278868036628443,0.105273283684589,-0.0326245858241059,0.125675785259919,-1.51624388604135,-0.010278606567531,-1.48184832193117,0.117961782505557,-0.221283067870732,0.331051909681139,0,0,-1.02849740932747,0.991673015955498,-1.01987894428594,1,1,1.06356968216696,0.0535018534726956,1.01425466059132
"David_Boreanaz_vid03_clip01_2secs",2.6,2.81200731675186,-0.237924958701133,0,0.159149512599511,-0.123369803272173,-0.546441152026253,-0.0219028285155317,-0.529037499642873,-0.427260550386333,0.112971148785902,-0.531334451896365,-0.237211762105438,0.201146798690434,-0.355193000086234,-0.697389817118608,-0.0326139305885035,-0.590342820859652,0.602768415414433,-0.219434861606426,0.814146825606436,0,0,-1.02849740932747,0.992499171247252,-1.01975264139273,1,1,1.06356968216696,0.0799814887738944,1.01835812546625
"David_Brent_U139_vid03_clip01_2secs",1,1.65272505803144,-0.634119945406801,0.2,0.289811918724267,-0.0631630049209716,0.22121519985109,1.12979770331396,-0.944498454977837,-1.37152113964307,0.582681671968558,-1.90927844692846,-1.08604789242651,-0.527758916469141,-0.772544760080789,-1.18282057069459,-0.0246569948512728,-1.10165557087691,0.00284565416144003,0.242115905350208,-0.213241366233027,0,0,-1.02849740932747,0.999963900049913,-1.01864720158342,1,1,1.06356968216696,0.350561195120778,1.24352279455598
"David_Brinkley_U014_vid04_clip06_2secs",1.2,1.85815808123601,-0.64744271591381,1.4,0.941774805524061,0.439314409929971,0.300931220275403,-0.522570837722409,0.832660403028416,-0.802739254223606,-0.633574516284446,-0.217528052217575,0.473762347687628,-0.153541129469864,0.565742829256745,0.854068480340603,0.00172853710161742,0.849407696633274,1.53784140937582,0.0191078845732971,1.52829335814874,0,0,-1.02849740932747,0.999992283228856,-1.01864311868309,0,0,-1.05665024640851,0.766982888169916,-1.07684395060105
"David_Brinkley_U140_vid04_clip14_2secs",4.2,3.19748768792211,0.961790123755579,0.4,0.24180345991984,0.188200324146207,0.615267950171523,0.0100063076708913,0.599892029882152,-1.21608978623621,-0.0680912388893138,-1.15298890866583,-0.487921272979396,0.153800741943493,-0.577875451961998,-0.793299589609041,-0.0191958084985496,-0.729898514298756,-1.1912403993505,-0.43848560056758,-0.776988058154689,0,0,-1.02849740932747,0.999742541332099,-1.0186790745745,1,1,1.06356968216696,0.0531311307785539,1.01420426115026
"David_Campbell",2.6,2.68966290741963,-0.110881857510891,0,-0.115025877241124,0.169965186461096,-0.189742484980906,-0.102859496467357,-0.0891737802762454,1.34228132084076,-0.0582177212047579,1.3962659862654,-1.97240651904643,-0.584250792928576,-1.62546235141218,-1.07189258432892,0.0030469962012385,-1.08084199808823,-0.102573594821767,-0.491059834843632,0.360370394837228,0,0,-1.02849740932747,0.998374015527817,-1.01887733895616,1,1,1.06356968216696,0.00707352452539371,1.00914771634039
"David_Canary_vid04_clip01_2secs",3.6,3.694457246566,-0.154265773460109,0,0.477602226725471,-0.464076252829761,0.188990790736891,0.734195924334443,-0.570329623367256,1.00882220407438,0.414299031361977,0.626532474046806,-0.531263129339108,0.0340786969528853,-0.550346425952972,-0.791056124621253,0.0382998061516909,-0.914674442568575,-0.527167647924349,-0.321336499053192,-0.221412994755069,0,0,-1.02849740932747,0.835908306364212,-1.06611539292014,1,1,1.06356968216696,0.237018716320864,1.08230381144765
"David_Wenham_vid01_clip01_2secs",1.8,3.05469875504515,-1.28993707042235,0.8,0.37670195551742,0.443875011636759,-0.342400296777749,0.257228009850856,-0.61174178058299,0.317217331651533,0.295493322123332,0.0446208319545412,-1.4574978881106,-0.377509717027357,-1.23293654873601,0.87469754183629,0.00675729306848312,0.853679425565687,0.21562537192515,-0.699805098949938,0.871898872858627,0,0,-1.02849740932747,0.999803052126915,-1.01867035634153,1,1,1.06356968216696,0.12997345293638,1.02959777402501
"Dayo_Ade",1.6,2.5914352666023,-1.00888174013611,0,0.650992830849226,-0.649583533808009,-0.57857379776977,-0.54841978554907,-0.0202905441435159,0.0395796709306589,0.286601554999916,-0.224807066244268,0.707283450189627,0.459484367289256,0.436376229053188,-1.04683011613952,0.02638155339246,-1.13168122700016,0.45116672684944,0.622965029129501,-0.117643864471497,0,0,-1.02849740932747,0.995518762079738,-1.01929779373179,1,0,18.6521738809219,0.618537378401877,4.1509981981408
"Dean_Cain_vid02_clip16_2secs",2.8,2.08664731857082,0.715292815214692,0.6,0.286099239917666,0.340809118909144,-0.0634911087912551,-0.327223174096543,0.267561600024461,0.381260451148789,-0.459211707456127,0.805482590655536,-0.118042593910354,-0.793334443321457,0.352671116696395,0.0980962757200038,0.0023412229954557,0.0914425722948809,0.325305602836241,-0.0477512126248037,0.377679131679014,0,0,-1.02849740932747,0.999762384678867,-1.01867621514982,1,1,1.06356968216696,0.019409294338695,1.01029194050054
"Demi_Harman",1.2,1.29506222215661,-0.0627209080658645,1.6,1.24695035694705,0.312812942035492,-1.46138912060663,-1.02265246559966,-0.41593678447396,-0.373716767761777,-0.575758690110071,0.158113121360044,-0.176215779860379,0.217542543657724,-0.303902673245038,-0.587994582010022,0.0938150766656898,-0.892190710477656,1.20972267907706,0.628712055329646,0.635589477102836,0,0,-1.02849740932747,0.999960656586758,-1.01864766821024,0,0,-1.05665024640851,0.980597499371473,-1.00998303506472
"Denise_Crosby_vid06_clip03_2secs",3.4,2.2886803487734,1.10550061596431,1.2,0.921423763167781,0.261087599726876,-0.880036386819745,-0.417675123705758,-0.45606432605777,0.376097450958708,0.186879436581011,0.20378407772293,0.944211077127082,0.101332939435113,0.885315835201638,-1.22150476233357,-0.00915701938919865,-1.19075745130936,-0.215146049124634,-0.439351849190418,0.199908568585627,0,1,-9.9999999999998,0.283056819322725,-5.70653271804518,0,0,-1.05665024640851,0.690242131939837,-1.15996635912809
"Dermot_Mulroney_vid04_clip02_2secs",4,2.89574776558435,1.07511850300824,0.4,0.0864980961224428,0.354358553451584,-0.321607920396466,0.28298222312051,-0.617406156292081,1.46419727292115,0.357760181844091,1.13410982410158,-0.871730491600694,-0.505722968452523,-0.57127179964932,-0.125288753179278,-0.0128321433167424,-0.0825871487492676,0.0784426891087142,-0.0672954071477736,0.148917081659969,0,0,-1.02849740932747,0.992219460873489,-1.01979531349768,1,1,1.06356968216696,0.0228578959401108,1.01063668956872
"Diahann_Carroll_vid02_clip01_2secs",4,2.37721202038376,1.61356884583827,1.6,1.67053258111996,-0.140369553487452,0.662610726469855,0.226621757969541,0.424710390175557,0.95603138714823,-0.180944802962986,1.12332988347693,-1.00782514903505,-1.20786887139424,-0.291722874508903,0.946550656494156,0.0556635863413083,0.766452141657467,0.561004770139127,0.757007888781956,-0.131949670180685,0,0,-1.02849740932747,0.999959510771281,-1.01864783305789,0,0,-1.05665024640851,0.996269342385523,-1.00859479877295
"Dianna_Agron_U141_vid06_clip04_2secs",1.6,0.946414572648047,0.699316710637067,1.4,1.0726227096909,0.29932274748459,-1.50136668874731,-0.767292576943236,-0.718240100921185,-0.299792595233323,-0.127903207757263,-0.181467367590853,1.50224488475456,0.294361237506315,1.32908425580273,0.502175311045497,-0.0105204704661755,0.537357600192888,-0.499971747878994,0.142605404976535,-0.623897077869199,0,0,-1.02849740932747,0.999720863255531,-1.01868219888398,0,0,-1.05665024640851,0.950335856567227,-1.01332989295137
