,rel_scale,rel_pose_scores,rel_pose_scores,rel_pose_scores,rel_pose_scores,rel_pose_mse,rel_mouth_scores,rel_mouth_scores,rel_mean_fds,vids
38,-0.00262755758769,-3.74542957233,-0.714738756325,0.676821555147,-2.85059545267,-0.0363197050411,2.91990312505,-0.327381534482,1.73839594814,Alexa_Vega_vid01_clip09_2secs
39,-0.00471869562387,-3.51415890955,1.55642263981,-1.07309741242,0.144055215792,0.755627197761,-0.868638757163,-2.19943239193,2.02414455057,Alex_Rodriguez_vid01_clip10_2secs
40,0.000797297873328,-8.75913159745,0.0637331205646,1.16643773865,-1.59369205645,-0.293104146645,0.346606800604,1.76103653936,1.31309597411,Alfonso_Cuaron_vid02_clip01_2secs
41,0.00310058249581,-4.22107393353,-1.32753549809,-0.705766803885,-0.600102427653,-0.220650838416,-0.714693961378,-1.47368061534,1.35272295216,Alfonso_Portillo_vid01_clip02_2secs
42,-0.00421609280594,-0.306115117813,0.592071978216,-0.99245461236,0.626301761336,0.474065555346,1.00042310413,2.55650884175,1.07624988015,Alfredo_Moreno_vid05_clip03_2secs
43,0.00157149804933,3.68505589399,1.85630395227,0.974303966538,1.00320974236,-0.0267812843699,-1.39483218576,0.345197128273,1.26158875117,Ali_Abbas_vid03_clip01_2secs
44,0.00158714513451,0.727184569155,-1.06967803796,1.65767852154,0.378723743735,0.101649398184,1.0394130458,-0.149004472087,1.39028673855,Alice_Ferraz
45,0.000524180906449,3.81799973844,0.403192213851,1.33395522227,0.730075100644,0.0142931351467,0.000891857164839,0.365685333804,1.1246139295,Alice_Krige_vid01_clip03_2secs
46,0.00153469811007,1.71466580754,-0.284842768458,2.13974293333,2.25829867938,-0.13901998762,-1.94063977949,-1.26206844101,1.52815411491,Alicia_Vikander
47,-0.00215607493709,5.05881670977,0.300261677362,-1.50285344862,-0.15011613951,-0.684828418994,4.04057598428,-1.47003158418,1.37680319237,Alicia_Witt_vid01_clip10_2secs
48,0.0107053778867,-2.92933329431,0.616627803093,-0.857911349237,-0.309076235079,-0.171762296578,-4.30278321732,0.691543062536,1.59538854556,Ali_Landry_vid06_clip05_2secs
49,0.002558954249,3.13407703981,0.262331770351,-0.242231329758,0.14869176701,0.312336992077,-1.53018921208,0.33202626879,1.72734557799,Alison_Lohman_vid04_clip04_2secs
50,0.000139887404504,1.69816145866,-0.655304524206,0.294421790705,-0.47373305888,0.158780957059,0.676227451655,1.44351282825,1.57654355305,Al_Leiter_vid02_clip09_2secs
51,0.00246902811728,1.08180778884,-0.270498382705,-0.74314283073,0.132747104953,-0.137739922004,2.69067660548,2.88872649635,1.12010597862,Ally_Sheedy_vid06_clip05_2secs
52,-0.0071844851548,1.69096676437,0.583641294521,-0.526850904368,0.624288457816,0.11582316493,-3.45015199058,-3.48734660254,1.63863812395,Allyson_Felix_vid01_clip05_2secs
53,-0.00109244477312,0.332586851885,0.0890661918572,-0.756008314679,0.113574437951,0.116197689313,-2.02597302005,-0.768295523529,0.923194325163,Amanda_Harkimo
54,0.00703082256514,-1.13277455477,-3.01423135693,-0.198264795182,0.727870364239,0.111441649063,-0.860027632934,1.38252919539,1.25860062192,Amber_Frey_vid01_clip08_2secs
55,0.00721651355054,-1.66381905269,-3.044720865,0.450962009324,-0.461111405424,-0.111237420063,2.66389325106,1.76354229539,1.28501279508,Amber_Tamblyn_vid02_clip02_2secs
56,0.00130215570679,-3.55251293993,-1.41614686509,0.272249246621,1.3772273153,-0.171812979725,-0.853169453467,1.55504038032,1.07667796228,Amelia_Vega_vid01_clip03_2secs
57,0.00739478817973,4.42133791492,1.12177506002,0.193414074527,-0.939201483076,-0.356339726915,-1.27472157899,-0.717841634232,0.507378801984,Amelie_Mauresmo_vid02_clip04_2secs
58,0.000433636525664,-1.09285309481,1.22498381999,-1.40856733959,1.35112752116,-0.0580536848355,1.34669420951,-0.864320674066,1.13263850278,Amy_Brenneman_vid03_clip01_2secs
59,-0.000296365028643,0.359115929784,-1.60854429038,0.578639195401,-0.489147377533,0.169478375353,0.237044368798,0.0843048941672,1.24506998903,Amy_Davidson_vid01_clip03_2secs
60,-0.000150503952201,-1.99899468802,1.75078044588,-1.57294170941,0.462051472701,0.236882225175,1.64414829139,2.15729694472,1.35630748841,Ana_Maria_Braga
61,0.00676219867843,-3.31421302026,-1.60781273929,0.216354127938,0.0742667920349,0.0708305173878,0.467931840848,-3.12221584562,1.67551420921,Andrea_Anders_vid01_clip01_2secs
62,0.000970192748139,-0.964720442392,-2.81084921118,1.04659239617,-0.301352889234,-0.277918022097,-1.73214374511,2.52899608029,1.49067308002,Andrea_Bowen_vid01_clip03_2secs
63,0.00326133230974,1.55162666164,0.0734577848418,-1.12733253881,-0.0551739888895,0.243477394892,3.05889539397,-1.44956030363,1.55414931072,Andrea_Pfister
64,-0.00206392720664,-0.757248587952,0.0465527386776,0.258229595455,-0.524771259899,0.198524441958,-0.198475475944,-0.822778853091,1.18586353539,Andrew_Morley
65,-0.00103971235369,3.76875916234,-0.22846683701,-0.102926937247,0.120990168984,-0.181584298639,-0.978475297395,-0.537679255434,0.740058981706,Anette_Cross
66,0.00157737767489,-0.69731475305,-0.0669324278394,0.0972520522926,-0.222936710079,0.0596216856989,1.40236697241,0.359588748068,1.17433310742,Anne_Nivat
67,-0.00262264690164,-1.033725949,-2.46641929741,1.0439021678,0.143611707586,0.394228791523,-0.587176099683,1.11345753154,0.892712970107,anne_shownieuws
68,0.00361019224171,0.914598353183,-1.00637797349,-1.42993824491,-0.15320543188,0.089512992284,-0.384019118063,-2.263652714,1.02219459775,Antonia_Prebble
69,-0.00239657798798,0.946459113593,-0.862625332346,-0.0146937113067,-0.0295279584124,-0.0607203136868,-1.1679230794,0.873431060767,1.0576508732,Atom_Egoyan
70,0.0060832720933,-1.93491290904,0.830213859605,1.04649121107,-0.144280020623,-0.458366055821,4.48577984123,-1.83577153826,1.19203278285,Bonnie_Sveen
71,-0.0105342766877,-0.943616401795,1.12650693763,0.97547652239,-0.812348385239,0.149791373393,-5.18555761241,-0.445400775591,1.02881213263,Brene_Brown
72,0.000135648141349,-1.74864227234,-0.675500334566,0.343436267837,0.651412030641,-0.272813204738,0.64332360333,2.61971471514,0.783944854962,Brett_Anderson
73,0.0029662977401,-1.16763530887,1.21900435051,0.565449906607,-0.49483552727,0.00455979478659,-1.49188140295,-1.48925940853,1.07006803678,Bridgette_Sneddon
74,0.00564193432778,1.02881951684,-1.42612697118,-1.45349625915,0.211151764667,-0.087867898404,1.90064436211,-0.912799687605,1.07884014749,Caio_Blat_vid01_clip02_2secs
75,0.00406506658946,1.27309063627,3.29067178895,-1.30505345835,-0.287872936185,-0.911961019775,3.914420523,1.30921580584,1.87825060497,Caitlin_Moran
76,-0.000258364310226,2.6655508196,1.69306103238,1.48852768936,-0.778619824962,0.0309278760466,2.63866187655,-1.44507273162,0.986644338645,Calbert_Cheaney_U124_vid02_clip02_2secs
77,-0.00468086529725,0.288432390603,1.39355467206,-0.0320205077112,-1.10970960467,0.0793545778329,-0.346133610204,0.103841480978,1.19855596629,Calbert_Cheaney_vid02_clip03_2secs
78,0.000999120127644,0.0240083962724,-1.37313613065,0.207811665242,1.43893678315,0.0213967373534,-2.36073003188,1.24116487258,0.853921785949,Cam_Gigandet_vid02_clip07_2secs
79,0.0021808737318,-0.567653694816,0.0779444628116,-0.929257657406,0.029043625943,0.0132087816169,1.74049766131,0.145698409835,1.05415296381,Candie_Kung_vid01_clip05_2secs
80,0.00330718957498,-1.20874772681,0.0364669491792,-0.0946989843702,0.223382130439,-0.128066887269,-0.125377817074,-0.572775624931,1.05033705913,Carey_Lowell_vid03_clip02_2secs
81,-0.00251457982784,1.85647110162,1.25897065674,1.13500500982,0.147453279737,0.0811093159134,-0.519729341659,-0.602085040823,0.845067667214,Carla_Bruni
82,0.00241117195995,1.18177805915,-1.36239586003,-1.74610612233,0.762825377498,0.478551761073,1.28606090458,-1.776314485,1.49387911795,Carla_Sullivan_U126_vid04_clip03_2secs
83,0.00771494790493,1.6136395534,-1.37765328774,0.849923099973,0.260546656659,-0.324519076364,-2.02012023473,-0.522187990288,2.14470170044,Carla_Sullivan_vid02_clip01_2secs
84,0.00212365726978,0.931867883124,0.163060569582,-0.305310162704,0.67592026898,-0.623347024923,-2.34559999809,1.39682126507,0.789778851756,Carlos_Queiroz_vid03_clip01_2secs
85,0.00461462750205,-4.99998556944,1.81282495425,0.0674986763499,0.898002817631,-0.7515627269,0.649403246394,-0.358002199619,1.12878428146,Carlos_Salinas_U127_vid01_clip02_2secs
86,-0.000949071509336,2.17963745539,-0.468286138844,-0.88693506568,0.903891498716,0.0503676307725,-0.421279221739,-1.31295467018,1.67155506476,Carlos_Salinas_vid01_clip03_2secs
87,0.00257525031558,-1.01566567983,-1.5990638733,1.24606358341,0.240551159622,-0.40842827774,-0.0758825481526,-0.282684691865,1.85482313268,Carlton_Dotson_U002_vid01_clip05_2secs
88,-0.000295482569425,0.0183269121251,2.92296171935,0.459974068753,0.459727008334,-0.485398088961,1.89711600627,1.17360181635,1.19084702934,Carolina_Barco_vid03_clip01_2secs
89,-0.00159065972693,0.812461460368,1.80668303552,0.178094741329,-0.536711375056,-0.687461588346,-1.48805799116,0.223635890535,1.62387670454,Caroline_Dhavernas_vid01_clip04_2secs
90,8.25994658709e-05,-2.34058667322,-1.22712178511,-1.28204143854,0.570876155067,0.0465308319167,-1.60774688374,-0.922708281768,1.11017092103,Caroline_Kennedy_U128_vid02_clip02_2secs
91,0.00126424008374,-2.34457236886,-0.35870377554,0.403460737103,-1.21793823341,-0.196148984021,-0.366408334849,0.0825965647622,1.33044674536,Caroline_Kennedy_vid04_clip01_2secs
92,0.00390476790089,4.89373520354,-2.21728631505,-1.27999816956,0.279452218496,-0.175906868209,1.37804099971,-0.270035641028,1.14934056627,Caroline_Link_U129_vid05_clip01_2secs
93,-0.00292269387189,2.14363010307,2.74910843102,-0.48521369148,1.09270878093,0.20453630679,-1.18270123673,0.845916284792,1.94079730099,Caroline_Maes
94,-0.000172473056842,0.478437242412,-0.654467012506,2.52540291879,-1.16224027513,-0.0733894793636,0.766448878354,-0.703791896003,1.68334331023,Carolyn_Hennesy_vid04_clip12_2secs
95,0.00424969269558,0.654578231089,-0.327585617885,1.95193628627,0.315588186734,-0.130936662996,1.83920156804,0.32619611699,0.860963820816,Carson_Palmer_vid01_clip03_2secs
96,0.0172764561218,-1.29720325207,-2.2698724867,0.652705500662,1.34227069959,-0.0461846246223,0.369033747466,0.344034278244,1.07433917626,Catherine_Bell_U130_vid05_clip01_2secs
97,0.00792981397442,-0.291003260884,-2.29699314545,0.570293289437,1.22710660347,0.174455497906,-1.40371607406,-1.8113140423,1.45371174949,Catherine_Bell_vid06_clip01_2secs
98,0.00290303709035,1.37826258942,-0.67936663192,-0.357935036337,0.811901091058,0.155336719836,-2.20889159733,2.86233736707,1.29144444147,Catherine_Ndereba_U003_vid06_clip01_2secs
99,-0.00282702441815,0.885280013391,0.519953719567,0.772929357073,0.0543388790694,-0.0288766051963,0.71793997479,-2.81180321064,1.06367407865,Cathy_Freeman_U005_vid01_clip06_2secs
100,-7.2683105602e-05,-0.826333315956,-1.35822693516,1.64874642847,-0.337734244662,0.116435818045,-0.40123215114,0.0695064052885,1.04223517015,Cathy_Freeman_U006_vid01_clip06_2secs
101,0.00331825949008,1.49140048161,-0.275674917138,-0.146273988727,-0.874145787015,0.0580595655622,-1.17962937689,2.57071795258,1.1958816087,Cathy_Freeman_U131_vid04_clip02_2secs
102,0.000911390688363,-1.29188895083,-0.810249902051,-0.249914378851,0.201707720346,-0.0787032948595,2.85353079358,-1.35300839604,0.705493995394,Cathy_Freeman_U132_vid01_clip06_2secs
103,-0.00283015679439,2.19386448406,0.896684454984,-0.376371793181,0.815819084135,0.0607044833972,0.856868829366,1.10874790334,1.44678379768,Cathy_Freeman_U133_vid01_clip08_2secs
104,-0.00192338854601,7.34276695103,-2.29495392792,1.23048554705,1.38078718133,-0.278615630501,-1.46860476309,1.86994612101,1.1525553551,Cathy_Freeman_vid01_clip01_2secs
105,-0.002749817214,2.72550403185,0.40512016429,0.488849444249,0.410001991164,0.065951304656,-0.895384238081,-0.978261948171,1.10912342681,Cauet_Cartonne
106,0.00379478304931,-7.7134091002,-1.37913371159,-0.804720883795,-1.61011058059,0.585068795189,2.68874067385,-1.5592489621,2.07182239958,Cecilia_Hornus
107,-0.0056165252085,0.756512150053,-3.9711831046,2.70552975258,1.17619476253,0.742372315356,1.53830659513,-0.449517433786,3.12681734024,Cedric_Jimenez
108,-0.0021373655168,1.45382343772,0.970541856676,0.466126749821,-0.594204097799,-0.000824776665235,-2.44677122326,0.135129881196,0.873996025921,Cedric_Villani
109,0.000474899658164,0.247971847125,-0.4309699184,-0.118846498379,0.388044297916,-0.0239396049619,-1.78978497574,0.296234751828,1.0300040836,Charles_Rogers_U007_vid06_clip06_2secs
110,-0.00399698784649,1.59585325669,-2.28804329146,0.892734430429,0.465562450741,0.329170911979,-0.032439557794,0.717500430578,0.931713066389,Charlie_Clausen_01
111,0.000396875481215,-1.57029692412,-2.16439992657,-0.896193530197,-0.0738193251393,0.486300878977,0.971124959462,0.877066655245,1.34904214401,Charlie_Clausen_02
112,-0.000283736517159,-3.27916493037,-0.315712531904,0.514607271282,0.0185447787128,-0.133353873123,-1.98038067756,-1.2805091185,1.31094438192,Charlie_Coles_U135_vid04_clip02_2secs
113,0.00382420244078,-0.426873982669,-1.18066596259,0.163199998368,0.61046657584,-0.0412123995039,-1.02119037439,2.25914068287,1.13441326219,Charlie_Coles_vid02_clip03_2secs
114,0.00296576059199,0.810070089469,-2.12211215159,1.14506239345,0.202375204832,0.0646820727302,5.20596686545,1.15132084157,1.12621943789,Charlie_Deane_vid01_clip03_2secs
115,-0.00657643321834,3.56403218937,2.37778451974,0.191359362546,0.0226212314217,0.0662781939941,-5.2797146098,-0.898227571711,1.29578935747,Charlie_Hunnam_U136_vid01_clip02_2secs
116,0.00113085145973,-1.78958659293,-1.71255444445,-0.407068508928,0.267894765568,0.260626236147,-0.877845089869,0.10517082041,1.42901298558,Charlie_Hunnam_vid04_clip02_2secs
117,0.00681448855542,-0.138871006028,0.0329545871895,0.0206723109059,0.58634668897,-0.111441916884,-0.0182034153325,-0.58129037234,1.48741911944,Charlotte_Casiraghi_vid01_clip02_2secs
118,0.00106474035422,-5.29721195036,0.214042876323,-0.410274520435,-0.12961389357,-0.477290493393,-2.27604628397,1.32799546751,0.995631713402,Charlotte_Church_U137_vid04_clip01_2secs
119,-0.00172356105978,-6.69007354507,1.56853715355,-0.206723877141,0.73669530142,0.259310422842,3.51873316751,-0.251607078944,0.901253301954,Charlotte_Church_vid05_clip06_2secs
120,0.00514823310932,-1.25199555533,-1.77825688353,2.57429873861,0.398052616079,0.241388797114,-2.27246817048,-0.490063261509,2.01255637508,Cheryl_James_vid02_clip09_2secs
121,-0.000743752944074,0.585163670578,0.162350980909,0.167270350369,-0.952187507399,0.0921107250168,-0.576597618089,2.06118731121,1.57534991873,Cheryl_Tiegs_vid04_clip01_2secs
122,-0.001291653742,-1.91033329286,0.0617703974905,-1.59626186096,-0.397397281287,-0.169156236342,0.280801784677,0.849257630669,0.882730251762,Chris_Cornell_vid03_clip08_2secs
123,-0.00085536672959,0.926822837903,0.822984271974,-0.0591357257359,-0.335477476809,0.0671949011821,-0.104778508039,-1.72028121968,0.9705612533,Chris_Hernandez_U008_vid02_clip08_2secs
124,0.00384580887259,-0.317774733799,-1.00923823815,0.278829342686,1.11527374222,0.0192053879284,0.272700863521,1.48235868307,1.31206486567,Christian_Gimenez_U009_vid03_clip02_2secs
125,-0.00228011399598,1.38016419443,0.900575332559,-0.390515980843,1.67445725191,-0.0149083983636,1.0339220635,-2.30210124889,1.74450688422,Christian_Kreiss
126,-0.00339348898196,-6.91614501383,-1.28315746334,-1.04707920337,-0.174462174695,-0.257612869767,-1.25390117,2.86501027787,1.20989890226,Christopher_McDougall
127,0.000592382220595,-1.98305902483,-1.39619305427,0.541646676693,-0.460610991512,0.252830747907,1.46397829323,2.38904758953,1.90432182738,Chris_Van_Tongelen
128,0.00582703471494,-4.12927269767,-2.33190861428,-3.05555871561,1.2349526964,-0.199106881259,-4.13697889204,-1.40521426651,1.74913782493,Claire_Tomalin_U010_vid05_clip01_2secs
129,0.00196585007697,3.66571751509,-1.55229946366,0.210675755163,0.737680693247,-0.340156513602,1.52436050034,-0.777644830756,1.01313158541,Conrad_Sewell
130,-0.00449137417874,-0.625879960256,1.62683303712,0.129438574854,-0.891974065726,0.0288360235727,1.71034105674,0.162951170014,0.427266375342,Cyprien
131,-0.000832654143968,3.02145073011,1.41288820991,-0.520785840095,-0.250904278646,0.13281181261,-3.11889150202,-2.15397210635,1.51045078813,Dan_Carter
132,0.00140543014436,-0.485156782589,-0.368777082562,0.819870135563,0.189214528971,-0.0995876397276,-0.76470102655,0.824539054281,1.07793491982,Dan_Ewing
133,0.00205976742569,0.347298460433,-0.460823241769,-0.558539198472,0.273114511677,-0.201591240466,-0.633060823671,-2.27416458488,0.920322279729,Dannii_Minogue
134,-0.0014492837282,0.132899289272,1.4275274708,2.28750736024,1.50468283223,-0.00814793100197,1.91417053025,-0.0668562814813,0.964237495712,Darcy_Regier_vid04_clip01_2secs
135,-0.00119295149907,0.145023227884,-0.643251327913,0.596263275444,-0.106348019759,0.278339206906,3.4465585654,3.21965851523,1.22795289585,Darrell_Issa_vid01_clip04_2secs
136,-0.00694513725212,0.889243471863,-0.234907909102,0.0040217900489,0.591494737914,0.33082057648,-3.07566110668,-1.13219341796,1.5857560378,Darryl_McDaniels_vid03_clip16_2secs
137,-0.00130400458139,-0.549032435098,1.33381218275,1.83352207652,1.18971365855,-0.114464304939,-1.04112475976,0.954217261092,1.39251429243,Dave_Matthews_vid01_clip01_2secs
138,0.00163479154841,0.925548287304,-1.84022947146,-0.0672550507511,0.547593220755,-0.0289788455375,0.578430213873,0.818987587253,0.953402684456,Dave_McGinnis_U011_vid02_clip02_2secs
139,-0.00362746549647,5.15431062651,-0.34185131136,-0.193872924123,0.820546829963,0.0696362846607,-1.4231137144,0.179505204525,1.42552596272,Dave_McGinnis_U012_vid01_clip02_2secs
140,-0.00655113655224,-1.19986740682,3.58176596759,-1.29421164787,-0.663320053607,0.125410062174,0.654940720511,-0.281176535187,1.18362513896,Dave_McGinnis_U138_vid02_clip01_2secs
141,-0.0218915213081,-9.53047740663,1.22059041163,0.813889652289,0.382911580818,-0.431484545593,-0.202216416851,-0.236027920889,1.18201258409,David_Boreanaz_vid03_clip01_2secs
142,0.0030397324182,0.162150463669,-0.578545177589,-0.349940593386,0.508244917142,0.0984975668782,-1.210541488,1.37409971493,1.13428972195,David_Brent_U139_vid03_clip01_2secs
143,-0.00207632158087,0.59023060245,0.0108575198177,0.247588387013,-0.669989679118,0.496723082037,-0.0871115765973,-1.07430767108,1.00995523768,David_Brinkley_U014_vid04_clip06_2secs
144,-0.000709620881877,3.31038409698,4.13435930313,-1.67082731481,0.224455042866,-0.528929570299,0.643402322791,-0.423240997266,1.08869380961,David_Brinkley_U140_vid04_clip14_2secs
145,-0.00560955083665,-2.12452592548,0.34475058303,0.1365354146,0.165714038293,-0.146697890338,-1.48339113866,-0.188574785181,0.961624960623,David_Campbell
146,0.000389401393694,0.777891740352,-1.05257591575,-0.545394154734,-1.85415099954,-0.168920536743,3.22062738287,-0.331563776997,1.43811882421,David_Canary_vid04_clip01_2secs
147,0.0109500804021,0.372977004941,-1.54778602057,-0.432224805579,-0.346967725275,0.387513186099,1.40048950399,0.898418587053,1.45505870126,David_Wenham_vid01_clip01_2secs
148,0.0135880348181,5.20586249844,0.860007548661,1.15857051859,0.314830140804,-0.00425563651804,-2.87858481591,-1.30943519681,1.51618573149,Dayo_Ade
149,0.00140675036756,-4.17240805069,-0.391883147872,-0.323733762087,-0.414726540328,-0.226973892567,1.82350354931,-0.935367243877,1.49399955317,Dean_Cain_vid02_clip16_2secs
150,0.0110456924275,-3.37988922336,-3.09147551543,1.24493925572,0.104632873598,0.369869500502,-2.64866189555,-0.522855293114,1.69694291349,Demi_Harman
151,0.00333733745734,-0.0887393378241,0.900736109978,-0.661881931996,0.554891380911,-1.11555533762,-3.3941887468,0.909126809248,1.79161298054,Denise_Crosby_vid06_clip03_2secs
152,0.00329959986865,-3.04009170491,-0.0332417818869,-0.609433379851,0.881880198782,0.225550825402,2.64459198319,-0.135170462195,1.55757946087,Dermot_Mulroney_vid04_clip02_2secs
153,0.000165791376026,-0.00164181232694,1.69526035925,-0.875916655236,1.06017145676,-0.103359889225,4.1682849452,1.11524520302,1.22922071258,Diahann_Carroll_vid02_clip01_2secs
154,-0.00551949756926,5.31262540452,0.302198751176,0.747994293398,-0.100241413284,-0.415263572366,-2.85329872748,-2.345101076,1.43765027847,Dianna_Agron_U141_vid06_clip04_2secs
